idx,label
v_Lunges_g13_c02,Lunges
v_BrushingTeeth_g21_c04,BrushingTeeth
v_BalanceBeam_g25_c04,BalanceBeam
v_Basketball_g19_c05,Basketball
v_BabyCrawling_g12_c05,BabyCrawling
v_HorseRiding_g20_c05,HorseRiding
v_PlayingDhol_g15_c04,PlayingDhol
v_TableTennisShot_g14_c03,TableTennisShot
v_PullUps_g21_c03,PullUps
v_HorseRiding_g22_c07,HorseRiding
v_SumoWrestling_g08_c01,SumoWrestling
v_JumpRope_g25_c04,JumpRope
v_RopeClimbing_g12_c01,RopeClimbing
v_Shotput_g16_c06,Shotput
v_Kayaking_g14_c04,Kayaking
v_FloorGymnastics_g25_c04,FloorGymnastics
v_TrampolineJumping_g08_c04,TrampolineJumping
v_PushUps_g12_c02,PushUps
v_TrampolineJumping_g09_c02,TrampolineJumping
v_SoccerJuggling_g18_c01,SoccerJuggling
v_TrampolineJumping_g09_c05,TrampolineJumping
v_CleanAndJerk_g09_c01,CleanAndJerk
v_UnevenBars_g17_c02,UnevenBars
v_BodyWeightSquats_g22_c02,BodyWeightSquats
v_FrisbeeCatch_g12_c05,FrisbeeCatch
v_Typing_g21_c01,Typing
v_Kayaking_g25_c01,Kayaking
v_BreastStroke_g16_c01,BreastStroke
v_BalanceBeam_g25_c02,BalanceBeam
v_Punch_g14_c04,Punch
v_CricketBowling_g20_c03,CricketBowling
v_SkyDiving_g13_c02,SkyDiving
v_ParallelBars_g15_c02,ParallelBars
v_ShavingBeard_g24_c02,ShavingBeard
v_Rowing_g09_c05,Rowing
v_YoYo_g15_c03,YoYo
v_BrushingTeeth_g22_c01,BrushingTeeth
v_Punch_g10_c04,Punch
v_FrisbeeCatch_g17_c03,FrisbeeCatch
v_Skiing_g13_c04,Skiing
v_SkateBoarding_g20_c01,SkateBoarding
v_BandMarching_g10_c05,BandMarching
v_CricketShot_g21_c02,CricketShot
v_PlayingDhol_g13_c01,PlayingDhol
v_BreastStroke_g15_c02,BreastStroke
v_TennisSwing_g13_c01,TennisSwing
v_ShavingBeard_g15_c06,ShavingBeard
v_Archery_g13_c01,Archery
v_PlayingViolin_g13_c03,PlayingViolin
v_CricketShot_g08_c02,CricketShot
v_Rowing_g12_c06,Rowing
v_Punch_g15_c02,Punch
v_HulaHoop_g20_c03,HulaHoop
v_PlayingPiano_g17_c01,PlayingPiano
v_FloorGymnastics_g12_c06,FloorGymnastics
v_HorseRiding_g12_c07,HorseRiding
v_Rafting_g10_c05,Rafting
v_ThrowDiscus_g17_c02,ThrowDiscus
v_PlayingPiano_g24_c01,PlayingPiano
v_Rafting_g16_c05,Rafting
v_ApplyLipstick_g21_c02,ApplyLipstick
v_PlayingTabla_g22_c04,PlayingTabla
v_Mixing_g24_c02,Mixing
v_VolleyballSpiking_g13_c06,VolleyballSpiking
v_JavelinThrow_g18_c02,JavelinThrow
v_Nunchucks_g10_c03,Nunchucks
v_RopeClimbing_g24_c01,RopeClimbing
v_YoYo_g22_c01,YoYo
v_PlayingDhol_g15_c01,PlayingDhol
v_PlayingDhol_g08_c01,PlayingDhol
v_ShavingBeard_g12_c06,ShavingBeard
v_Basketball_g15_c06,Basketball
v_PushUps_g12_c04,PushUps
v_PlayingViolin_g19_c01,PlayingViolin
v_JumpRope_g08_c03,JumpRope
v_HammerThrow_g08_c01,HammerThrow
v_HulaHoop_g14_c03,HulaHoop
v_Swing_g24_c05,Swing
v_StillRings_g16_c04,StillRings
v_SoccerJuggling_g18_c05,SoccerJuggling
v_MilitaryParade_g19_c06,MilitaryParade
v_MilitaryParade_g24_c01,MilitaryParade
v_YoYo_g19_c03,YoYo
v_Archery_g25_c04,Archery
v_BlowDryHair_g12_c02,BlowDryHair
v_HandstandWalking_g25_c01,HandstandWalking
v_PlayingDaf_g14_c07,PlayingDaf
v_CricketShot_g13_c04,CricketShot
v_Bowling_g22_c06,Bowling
v_BoxingSpeedBag_g25_c01,BoxingSpeedBag
v_Typing_g20_c01,Typing
v_SkateBoarding_g24_c04,SkateBoarding
v_HandStandPushups_g11_c03,HandStandPushups
v_TennisSwing_g08_c03,TennisSwing
v_WallPushups_g18_c05,WallPushups
v_PlayingDhol_g11_c04,PlayingDhol
v_Haircut_g20_c04,Haircut
v_HandStandPushups_g20_c03,HandStandPushups
v_SalsaSpin_g08_c02,SalsaSpin
v_BodyWeightSquats_g11_c01,BodyWeightSquats
v_ShavingBeard_g18_c06,ShavingBeard
v_HighJump_g10_c04,HighJump
v_TableTennisShot_g09_c03,TableTennisShot
v_ShavingBeard_g24_c05,ShavingBeard
v_PlayingTabla_g17_c02,PlayingTabla
v_TaiChi_g20_c02,TaiChi
v_Biking_g21_c02,Biking
v_HandstandWalking_g20_c02,HandstandWalking
v_Rafting_g17_c01,Rafting
v_BoxingPunchingBag_g19_c01,BoxingPunchingBag
v_BandMarching_g18_c05,BandMarching
v_Rafting_g23_c01,Rafting
v_VolleyballSpiking_g25_c02,VolleyballSpiking
v_CricketBowling_g09_c05,CricketBowling
v_Knitting_g24_c04,Knitting
v_Knitting_g17_c03,Knitting
v_Basketball_g09_c05,Basketball
v_Nunchucks_g13_c03,Nunchucks
v_Mixing_g23_c02,Mixing
v_FrontCrawl_g22_c02,FrontCrawl
v_ShavingBeard_g15_c02,ShavingBeard
v_BoxingPunchingBag_g19_c05,BoxingPunchingBag
v_PlayingDaf_g11_c01,PlayingDaf
v_BreastStroke_g21_c03,BreastStroke
v_Swing_g17_c03,Swing
v_PushUps_g25_c03,PushUps
v_SkateBoarding_g18_c05,SkateBoarding
v_PlayingFlute_g14_c03,PlayingFlute
v_BasketballDunk_g17_c07,BasketballDunk
v_PoleVault_g17_c06,PoleVault
v_Basketball_g25_c04,Basketball
v_CliffDiving_g14_c01,CliffDiving
v_PlayingViolin_g12_c04,PlayingViolin
v_YoYo_g14_c03,YoYo
v_HeadMassage_g16_c01,HeadMassage
v_Hammering_g15_c04,Hammering
v_Archery_g20_c04,Archery
v_YoYo_g24_c01,YoYo
v_Swing_g09_c01,Swing
v_Diving_g13_c07,Diving
v_PlayingFlute_g18_c05,PlayingFlute
v_BalanceBeam_g12_c02,BalanceBeam
v_IceDancing_g18_c06,IceDancing
v_SalsaSpin_g08_c04,SalsaSpin
v_PoleVault_g23_c02,PoleVault
v_PlayingDaf_g24_c03,PlayingDaf
v_PlayingFlute_g25_c02,PlayingFlute
v_SumoWrestling_g13_c04,SumoWrestling
v_Fencing_g20_c03,Fencing
v_BoxingSpeedBag_g25_c04,BoxingSpeedBag
v_BabyCrawling_g16_c03,BabyCrawling
v_Lunges_g15_c03,Lunges
v_TennisSwing_g10_c02,TennisSwing
v_YoYo_g17_c03,YoYo
v_Basketball_g19_c06,Basketball
v_Swing_g08_c05,Swing
v_WalkingWithDog_g24_c01,WalkingWithDog
v_HighJump_g14_c03,HighJump
v_PoleVault_g18_c02,PoleVault
v_VolleyballSpiking_g20_c04,VolleyballSpiking
v_BoxingSpeedBag_g13_c06,BoxingSpeedBag
v_FrisbeeCatch_g18_c05,FrisbeeCatch
v_JugglingBalls_g18_c03,JugglingBalls
v_Biking_g08_c05,Biking
v_Hammering_g18_c04,Hammering
v_Drumming_g17_c02,Drumming
v_Punch_g13_c03,Punch
v_ShavingBeard_g12_c05,ShavingBeard
v_TennisSwing_g10_c04,TennisSwing
v_BasketballDunk_g24_c02,BasketballDunk
v_BlowDryHair_g23_c05,BlowDryHair
v_BenchPress_g11_c02,BenchPress
v_Knitting_g21_c04,Knitting
v_PlayingViolin_g20_c03,PlayingViolin
v_BoxingPunchingBag_g24_c07,BoxingPunchingBag
v_BaseballPitch_g14_c04,BaseballPitch
v_BrushingTeeth_g23_c01,BrushingTeeth
v_CricketShot_g09_c07,CricketShot
v_HeadMassage_g17_c01,HeadMassage
v_Drumming_g22_c01,Drumming
v_Fencing_g17_c02,Fencing
v_ShavingBeard_g18_c01,ShavingBeard
v_Drumming_g18_c03,Drumming
v_CricketBowling_g12_c05,CricketBowling
v_CuttingInKitchen_g21_c03,CuttingInKitchen
v_SkateBoarding_g18_c01,SkateBoarding
v_ThrowDiscus_g22_c02,ThrowDiscus
v_PizzaTossing_g08_c03,PizzaTossing
v_Skiing_g21_c06,Skiing
v_WalkingWithDog_g15_c02,WalkingWithDog
v_WalkingWithDog_g25_c03,WalkingWithDog
v_Shotput_g19_c01,Shotput
v_BaseballPitch_g15_c02,BaseballPitch
v_Haircut_g19_c05,Haircut
v_MoppingFloor_g18_c05,MoppingFloor
v_Billiards_g09_c07,Billiards
v_Shotput_g25_c05,Shotput
v_BasketballDunk_g08_c04,BasketballDunk
v_Knitting_g15_c02,Knitting
v_Basketball_g11_c02,Basketball
v_PlayingGuitar_g16_c02,PlayingGuitar
v_FrontCrawl_g22_c04,FrontCrawl
v_HammerThrow_g09_c03,HammerThrow
v_JavelinThrow_g08_c02,JavelinThrow
v_BrushingTeeth_g19_c05,BrushingTeeth
v_TaiChi_g09_c02,TaiChi
v_PlayingGuitar_g18_c02,PlayingGuitar
v_CricketShot_g19_c05,CricketShot
v_ThrowDiscus_g14_c01,ThrowDiscus
v_Shotput_g10_c05,Shotput
v_HorseRiding_g22_c05,HorseRiding
v_SkyDiving_g25_c04,SkyDiving
v_CleanAndJerk_g12_c03,CleanAndJerk
v_JavelinThrow_g25_c04,JavelinThrow
v_ThrowDiscus_g24_c05,ThrowDiscus
v_BasketballDunk_g21_c01,BasketballDunk
v_Drumming_g09_c01,Drumming
v_GolfSwing_g10_c02,GolfSwing
v_Surfing_g09_c04,Surfing
v_ApplyEyeMakeup_g09_c07,ApplyEyeMakeup
v_Skijet_g20_c01,Skijet
v_TaiChi_g19_c01,TaiChi
v_MoppingFloor_g16_c04,MoppingFloor
v_Rowing_g13_c07,Rowing
v_JumpingJack_g10_c03,JumpingJack
v_BrushingTeeth_g22_c03,BrushingTeeth
v_Archery_g10_c01,Archery
v_Hammering_g23_c02,Hammering
v_PullUps_g19_c02,PullUps
v_TableTennisShot_g21_c01,TableTennisShot
v_CleanAndJerk_g25_c01,CleanAndJerk
v_WallPushups_g25_c02,WallPushups
v_BoxingPunchingBag_g15_c06,BoxingPunchingBag
v_HorseRiding_g24_c03,HorseRiding
v_TaiChi_g09_c04,TaiChi
v_FrontCrawl_g16_c04,FrontCrawl
v_HighJump_g15_c04,HighJump
v_Punch_g16_c04,Punch
v_Mixing_g11_c02,Mixing
v_Diving_g21_c06,Diving
v_Kayaking_g08_c04,Kayaking
v_CuttingInKitchen_g21_c02,CuttingInKitchen
v_BoxingPunchingBag_g22_c04,BoxingPunchingBag
v_SkateBoarding_g16_c02,SkateBoarding
v_ApplyEyeMakeup_g20_c01,ApplyEyeMakeup
v_HeadMassage_g22_c04,HeadMassage
v_WallPushups_g17_c06,WallPushups
v_Basketball_g13_c04,Basketball
v_PlayingGuitar_g17_c01,PlayingGuitar
v_Drumming_g13_c02,Drumming
v_CricketShot_g22_c07,CricketShot
v_HighJump_g18_c01,HighJump
v_BandMarching_g24_c05,BandMarching
v_Hammering_g10_c06,Hammering
v_Rafting_g20_c01,Rafting
v_IceDancing_g21_c05,IceDancing
v_BreastStroke_g23_c03,BreastStroke
v_PommelHorse_g14_c01,PommelHorse
v_BalanceBeam_g19_c01,BalanceBeam
v_PlayingCello_g09_c06,PlayingCello
v_TennisSwing_g18_c02,TennisSwing
v_PlayingDhol_g15_c03,PlayingDhol
v_StillRings_g19_c04,StillRings
v_Kayaking_g19_c05,Kayaking
v_PlayingFlute_g24_c01,PlayingFlute
v_TableTennisShot_g15_c03,TableTennisShot
v_Drumming_g24_c05,Drumming
v_HammerThrow_g13_c02,HammerThrow
v_PlayingTabla_g20_c02,PlayingTabla
v_Fencing_g09_c03,Fencing
v_TennisSwing_g12_c04,TennisSwing
v_HammerThrow_g18_c01,HammerThrow
v_Skijet_g16_c03,Skijet
v_JumpRope_g11_c03,JumpRope
v_BabyCrawling_g08_c03,BabyCrawling
v_Bowling_g11_c04,Bowling
v_ThrowDiscus_g16_c04,ThrowDiscus
v_GolfSwing_g20_c07,GolfSwing
v_StillRings_g20_c01,StillRings
v_HorseRace_g11_c03,HorseRace
v_PlayingGuitar_g12_c06,PlayingGuitar
v_CleanAndJerk_g23_c04,CleanAndJerk
v_Surfing_g19_c04,Surfing
v_BabyCrawling_g21_c04,BabyCrawling
v_ApplyEyeMakeup_g11_c05,ApplyEyeMakeup
v_IceDancing_g12_c01,IceDancing
v_BrushingTeeth_g14_c05,BrushingTeeth
v_BenchPress_g19_c03,BenchPress
v_PlayingCello_g10_c06,PlayingCello
v_Skiing_g13_c06,Skiing
v_VolleyballSpiking_g21_c02,VolleyballSpiking
v_CliffDiving_g21_c03,CliffDiving
v_SumoWrestling_g21_c02,SumoWrestling
v_FrontCrawl_g15_c04,FrontCrawl
v_PlayingSitar_g18_c07,PlayingSitar
v_ThrowDiscus_g22_c01,ThrowDiscus
v_PlayingFlute_g09_c03,PlayingFlute
v_BalanceBeam_g24_c02,BalanceBeam
v_TaiChi_g17_c04,TaiChi
v_PlayingPiano_g16_c04,PlayingPiano
v_VolleyballSpiking_g23_c04,VolleyballSpiking
v_Skijet_g12_c04,Skijet
v_BaseballPitch_g17_c07,BaseballPitch
v_Mixing_g17_c03,Mixing
v_Knitting_g08_c04,Knitting
v_CricketBowling_g15_c05,CricketBowling
v_BandMarching_g17_c04,BandMarching
v_YoYo_g22_c04,YoYo
v_CricketShot_g10_c01,CricketShot
v_PlayingPiano_g14_c03,PlayingPiano
v_RopeClimbing_g16_c04,RopeClimbing
v_Archery_g18_c01,Archery
v_BenchPress_g23_c02,BenchPress
v_PlayingGuitar_g19_c02,PlayingGuitar
v_PlayingGuitar_g21_c02,PlayingGuitar
v_PlayingGuitar_g09_c01,PlayingGuitar
v_BodyWeightSquats_g09_c04,BodyWeightSquats
v_CricketBowling_g10_c01,CricketBowling
v_IceDancing_g23_c03,IceDancing
v_JavelinThrow_g14_c02,JavelinThrow
v_FloorGymnastics_g17_c03,FloorGymnastics
v_ThrowDiscus_g20_c04,ThrowDiscus
v_BlowingCandles_g22_c01,BlowingCandles
v_ApplyEyeMakeup_g24_c06,ApplyEyeMakeup
v_PlayingGuitar_g21_c01,PlayingGuitar
v_Rowing_g11_c06,Rowing
v_ApplyLipstick_g08_c03,ApplyLipstick
v_BenchPress_g25_c01,BenchPress
v_BodyWeightSquats_g25_c04,BodyWeightSquats
v_ParallelBars_g17_c03,ParallelBars
v_SumoWrestling_g20_c01,SumoWrestling
v_SkateBoarding_g14_c03,SkateBoarding
v_BalanceBeam_g23_c03,BalanceBeam
v_SoccerJuggling_g09_c07,SoccerJuggling
v_MilitaryParade_g12_c03,MilitaryParade
v_RockClimbingIndoor_g08_c02,RockClimbingIndoor
v_TennisSwing_g11_c03,TennisSwing
v_TableTennisShot_g12_c03,TableTennisShot
v_SkateBoarding_g15_c01,SkateBoarding
v_Swing_g08_c03,Swing
v_TennisSwing_g14_c04,TennisSwing
v_RockClimbingIndoor_g24_c01,RockClimbingIndoor
v_SoccerJuggling_g19_c03,SoccerJuggling
v_PlayingDaf_g24_c01,PlayingDaf
v_Skijet_g20_c04,Skijet
v_BandMarching_g20_c05,BandMarching
v_Nunchucks_g11_c01,Nunchucks
v_PlayingCello_g19_c03,PlayingCello
v_Skiing_g10_c03,Skiing
v_MoppingFloor_g13_c03,MoppingFloor
v_Knitting_g25_c03,Knitting
v_Haircut_g13_c01,Haircut
v_Fencing_g18_c02,Fencing
v_JugglingBalls_g19_c03,JugglingBalls
v_BlowDryHair_g23_c04,BlowDryHair
v_Punch_g12_c03,Punch
v_IceDancing_g15_c03,IceDancing
v_PullUps_g09_c04,PullUps
v_Drumming_g12_c02,Drumming
v_Basketball_g09_c01,Basketball
v_CricketShot_g16_c04,CricketShot
v_BlowDryHair_g19_c01,BlowDryHair
v_PullUps_g22_c03,PullUps
v_PlayingPiano_g17_c05,PlayingPiano
v_JugglingBalls_g19_c04,JugglingBalls
v_MoppingFloor_g25_c02,MoppingFloor
v_PlayingGuitar_g09_c02,PlayingGuitar
v_PushUps_g20_c03,PushUps
v_PlayingDhol_g10_c02,PlayingDhol
v_HammerThrow_g23_c06,HammerThrow
v_Rafting_g25_c03,Rafting
v_HulaHoop_g17_c05,HulaHoop
v_Mixing_g19_c04,Mixing
v_CuttingInKitchen_g10_c07,CuttingInKitchen
v_SkateBoarding_g10_c03,SkateBoarding
v_Skiing_g13_c02,Skiing
v_PullUps_g16_c01,PullUps
v_BabyCrawling_g15_c05,BabyCrawling
v_BreastStroke_g08_c03,BreastStroke
v_CricketBowling_g14_c03,CricketBowling
v_ApplyLipstick_g10_c04,ApplyLipstick
v_SkyDiving_g13_c04,SkyDiving
v_LongJump_g08_c03,LongJump
v_SalsaSpin_g20_c02,SalsaSpin
v_Shotput_g11_c01,Shotput
v_HorseRace_g10_c01,HorseRace
v_BodyWeightSquats_g20_c04,BodyWeightSquats
v_PlayingCello_g21_c04,PlayingCello
v_PlayingPiano_g14_c01,PlayingPiano
v_FrontCrawl_g11_c07,FrontCrawl
v_HammerThrow_g20_c01,HammerThrow
v_Kayaking_g15_c06,Kayaking
v_GolfSwing_g25_c05,GolfSwing
v_Billiards_g08_c01,Billiards
v_Drumming_g20_c02,Drumming
v_PoleVault_g08_c03,PoleVault
v_ApplyEyeMakeup_g25_c05,ApplyEyeMakeup
v_JavelinThrow_g23_c02,JavelinThrow
v_BaseballPitch_g09_c02,BaseballPitch
v_Typing_g23_c04,Typing
v_PlayingTabla_g21_c02,PlayingTabla
v_WallPushups_g20_c02,WallPushups
v_Shotput_g11_c06,Shotput
v_BenchPress_g16_c01,BenchPress
v_GolfSwing_g24_c05,GolfSwing
v_PlayingPiano_g21_c04,PlayingPiano
v_WallPushups_g23_c03,WallPushups
v_BalanceBeam_g22_c04,BalanceBeam
v_StillRings_g22_c02,StillRings
v_Skiing_g25_c01,Skiing
v_Haircut_g15_c02,Haircut
v_WallPushups_g24_c04,WallPushups
v_IceDancing_g12_c07,IceDancing
v_Lunges_g21_c04,Lunges
v_Skiing_g10_c05,Skiing
v_BoxingSpeedBag_g10_c04,BoxingSpeedBag
v_UnevenBars_g11_c03,UnevenBars
v_ParallelBars_g18_c02,ParallelBars
v_Archery_g13_c07,Archery
v_TennisSwing_g14_c06,TennisSwing
v_SoccerPenalty_g11_c04,SoccerPenalty
v_Skiing_g19_c01,Skiing
v_WallPushups_g08_c04,WallPushups
v_Lunges_g12_c02,Lunges
v_WalkingWithDog_g17_c01,WalkingWithDog
v_Surfing_g10_c02,Surfing
v_StillRings_g22_c04,StillRings
v_ThrowDiscus_g09_c03,ThrowDiscus
v_CricketShot_g15_c06,CricketShot
v_StillRings_g21_c06,StillRings
v_SalsaSpin_g24_c05,SalsaSpin
v_PommelHorse_g13_c07,PommelHorse
v_HandStandPushups_g15_c01,HandStandPushups
v_TableTennisShot_g18_c02,TableTennisShot
v_PlayingPiano_g22_c04,PlayingPiano
v_LongJump_g11_c02,LongJump
v_Biking_g12_c02,Biking
v_Swing_g12_c02,Swing
v_SoccerJuggling_g23_c03,SoccerJuggling
v_RopeClimbing_g08_c01,RopeClimbing
v_PushUps_g19_c03,PushUps
v_HandstandWalking_g18_c05,HandstandWalking
v_PlayingDaf_g08_c01,PlayingDaf
v_MilitaryParade_g18_c04,MilitaryParade
v_Hammering_g25_c02,Hammering
v_TableTennisShot_g12_c02,TableTennisShot
v_Mixing_g18_c04,Mixing
v_BoxingSpeedBag_g22_c01,BoxingSpeedBag
v_FloorGymnastics_g24_c04,FloorGymnastics
v_HandstandWalking_g14_c02,HandstandWalking
v_BlowingCandles_g22_c03,BlowingCandles
v_PlayingGuitar_g10_c06,PlayingGuitar
v_PlayingPiano_g08_c03,PlayingPiano
v_ApplyEyeMakeup_g20_c05,ApplyEyeMakeup
v_JumpRope_g25_c06,JumpRope
v_WalkingWithDog_g24_c02,WalkingWithDog
v_BandMarching_g24_c01,BandMarching
v_Billiards_g22_c02,Billiards
v_PlayingSitar_g23_c03,PlayingSitar
v_Rafting_g17_c03,Rafting
v_Billiards_g09_c04,Billiards
v_GolfSwing_g20_c05,GolfSwing
v_Billiards_g14_c04,Billiards
v_PommelHorse_g12_c05,PommelHorse
v_FrontCrawl_g15_c03,FrontCrawl
v_Drumming_g16_c03,Drumming
v_TennisSwing_g19_c02,TennisSwing
v_BasketballDunk_g18_c05,BasketballDunk
v_Basketball_g18_c02,Basketball
v_WritingOnBoard_g13_c05,WritingOnBoard
v_BrushingTeeth_g15_c04,BrushingTeeth
v_BaseballPitch_g09_c01,BaseballPitch
v_HorseRace_g21_c01,HorseRace
v_Billiards_g08_c02,Billiards
v_Skiing_g08_c05,Skiing
v_HammerThrow_g22_c03,HammerThrow
v_Biking_g08_c03,Biking
v_FloorGymnastics_g12_c02,FloorGymnastics
v_Punch_g16_c03,Punch
v_ShavingBeard_g17_c02,ShavingBeard
v_ApplyEyeMakeup_g22_c01,ApplyEyeMakeup
v_HandstandWalking_g23_c03,HandstandWalking
v_PlayingCello_g18_c01,PlayingCello
v_IceDancing_g25_c07,IceDancing
v_BrushingTeeth_g10_c05,BrushingTeeth
v_SalsaSpin_g22_c04,SalsaSpin
v_Typing_g11_c06,Typing
v_BaseballPitch_g18_c07,BaseballPitch
v_HorseRace_g19_c05,HorseRace
v_BoxingSpeedBag_g22_c04,BoxingSpeedBag
v_ApplyEyeMakeup_g09_c04,ApplyEyeMakeup
v_BasketballDunk_g08_c01,BasketballDunk
v_TrampolineJumping_g13_c02,TrampolineJumping
v_Basketball_g20_c06,Basketball
v_ParallelBars_g12_c02,ParallelBars
v_SkyDiving_g20_c06,SkyDiving
v_PushUps_g17_c04,PushUps
v_PlayingDaf_g25_c03,PlayingDaf
v_WritingOnBoard_g17_c03,WritingOnBoard
v_Diving_g23_c06,Diving
v_Mixing_g14_c05,Mixing
v_Haircut_g22_c04,Haircut
v_BalanceBeam_g17_c04,BalanceBeam
v_BlowingCandles_g25_c02,BlowingCandles
v_Nunchucks_g19_c03,Nunchucks
v_PizzaTossing_g12_c03,PizzaTossing
v_FrontCrawl_g21_c05,FrontCrawl
v_BaseballPitch_g25_c03,BaseballPitch
v_CliffDiving_g14_c06,CliffDiving
v_FrisbeeCatch_g21_c05,FrisbeeCatch
v_Punch_g08_c04,Punch
v_Basketball_g23_c03,Basketball
v_CricketShot_g12_c03,CricketShot
v_BlowingCandles_g12_c03,BlowingCandles
v_PushUps_g14_c04,PushUps
v_SoccerJuggling_g15_c01,SoccerJuggling
v_RockClimbingIndoor_g08_c01,RockClimbingIndoor
v_PlayingDaf_g10_c05,PlayingDaf
v_BoxingPunchingBag_g24_c04,BoxingPunchingBag
v_HandStandPushups_g12_c06,HandStandPushups
v_ApplyEyeMakeup_g09_c01,ApplyEyeMakeup
v_HeadMassage_g22_c02,HeadMassage
v_PlayingPiano_g14_c02,PlayingPiano
v_SoccerPenalty_g23_c04,SoccerPenalty
v_Shotput_g25_c02,Shotput
v_SkyDiving_g14_c03,SkyDiving
v_HighJump_g08_c02,HighJump
v_Swing_g19_c04,Swing
v_Surfing_g16_c01,Surfing
v_BabyCrawling_g24_c05,BabyCrawling
v_BalanceBeam_g11_c01,BalanceBeam
v_PlayingCello_g21_c01,PlayingCello
v_SumoWrestling_g23_c03,SumoWrestling
v_HorseRiding_g14_c01,HorseRiding
v_Kayaking_g11_c06,Kayaking
v_Biking_g23_c04,Biking
v_Knitting_g10_c06,Knitting
v_JumpingJack_g20_c02,JumpingJack
v_FieldHockeyPenalty_g20_c01,FieldHockeyPenalty
v_CricketShot_g24_c06,CricketShot
v_Fencing_g10_c05,Fencing
v_Punch_g20_c03,Punch
v_HorseRiding_g25_c07,HorseRiding
v_Punch_g17_c04,Punch
v_HandStandPushups_g15_c03,HandStandPushups
v_BreastStroke_g12_c04,BreastStroke
v_WritingOnBoard_g19_c02,WritingOnBoard
v_JugglingBalls_g15_c03,JugglingBalls
v_RockClimbingIndoor_g14_c01,RockClimbingIndoor
v_FrisbeeCatch_g18_c04,FrisbeeCatch
v_PlayingDaf_g22_c03,PlayingDaf
v_RockClimbingIndoor_g15_c04,RockClimbingIndoor
v_MoppingFloor_g14_c03,MoppingFloor
v_HeadMassage_g24_c04,HeadMassage
v_PlayingGuitar_g12_c07,PlayingGuitar
v_Basketball_g23_c02,Basketball
v_PullUps_g23_c04,PullUps
v_ApplyEyeMakeup_g11_c04,ApplyEyeMakeup
v_Knitting_g16_c05,Knitting
v_Fencing_g19_c03,Fencing
v_HorseRiding_g17_c05,HorseRiding
v_HeadMassage_g19_c03,HeadMassage
v_FrontCrawl_g17_c07,FrontCrawl
v_PlayingDaf_g19_c03,PlayingDaf
v_CricketShot_g17_c03,CricketShot
v_SalsaSpin_g25_c01,SalsaSpin
v_Hammering_g13_c06,Hammering
v_PoleVault_g14_c07,PoleVault
v_MoppingFloor_g12_c01,MoppingFloor
v_BaseballPitch_g15_c07,BaseballPitch
v_HeadMassage_g15_c06,HeadMassage
v_TennisSwing_g20_c01,TennisSwing
v_HammerThrow_g10_c06,HammerThrow
v_VolleyballSpiking_g13_c07,VolleyballSpiking
v_CricketBowling_g23_c03,CricketBowling
v_WallPushups_g08_c02,WallPushups
v_PushUps_g16_c03,PushUps
v_Billiards_g21_c03,Billiards
v_PlayingSitar_g16_c03,PlayingSitar
v_Haircut_g17_c01,Haircut
v_WritingOnBoard_g11_c03,WritingOnBoard
v_PlayingPiano_g12_c03,PlayingPiano
v_Fencing_g09_c05,Fencing
v_SoccerJuggling_g21_c05,SoccerJuggling
v_BlowDryHair_g09_c01,BlowDryHair
v_YoYo_g17_c05,YoYo
v_Billiards_g09_c01,Billiards
v_PlayingDhol_g09_c06,PlayingDhol
v_Biking_g18_c03,Biking
v_Rowing_g13_c05,Rowing
v_CricketShot_g16_c02,CricketShot
v_BandMarching_g11_c04,BandMarching
v_Hammering_g25_c01,Hammering
v_Billiards_g12_c05,Billiards
v_BasketballDunk_g08_c02,BasketballDunk
v_PlayingCello_g17_c02,PlayingCello
v_IceDancing_g20_c01,IceDancing
v_CricketBowling_g21_c05,CricketBowling
v_PommelHorse_g08_c03,PommelHorse
v_Swing_g24_c02,Swing
v_CuttingInKitchen_g23_c03,CuttingInKitchen
v_Skiing_g09_c03,Skiing
v_Fencing_g12_c02,Fencing
v_BodyWeightSquats_g11_c04,BodyWeightSquats
v_JugglingBalls_g23_c04,JugglingBalls
v_SalsaSpin_g16_c05,SalsaSpin
v_CricketShot_g21_c03,CricketShot
v_SalsaSpin_g21_c04,SalsaSpin
v_FloorGymnastics_g24_c01,FloorGymnastics
v_Kayaking_g17_c06,Kayaking
v_BandMarching_g11_c05,BandMarching
v_BoxingSpeedBag_g13_c01,BoxingSpeedBag
v_BoxingSpeedBag_g12_c03,BoxingSpeedBag
v_PlayingViolin_g09_c03,PlayingViolin
v_MilitaryParade_g18_c05,MilitaryParade
v_BlowingCandles_g25_c06,BlowingCandles
v_HandStandPushups_g13_c02,HandStandPushups
v_WallPushups_g10_c02,WallPushups
v_MilitaryParade_g09_c04,MilitaryParade
v_PullUps_g25_c04,PullUps
v_FloorGymnastics_g23_c04,FloorGymnastics
v_PlayingDaf_g11_c03,PlayingDaf
v_LongJump_g09_c02,LongJump
v_PlayingGuitar_g20_c06,PlayingGuitar
v_BoxingSpeedBag_g16_c05,BoxingSpeedBag
v_CleanAndJerk_g10_c01,CleanAndJerk
v_WalkingWithDog_g08_c05,WalkingWithDog
v_HandstandWalking_g12_c01,HandstandWalking
v_Basketball_g14_c05,Basketball
v_FloorGymnastics_g20_c01,FloorGymnastics
v_CricketBowling_g15_c03,CricketBowling
v_Punch_g21_c06,Punch
v_Archery_g22_c03,Archery
